OrthoID,species,gender,chrom_num,chrom_name,Current_TMM_mean,Current_TMM_sem,positive_robust_TMM_mean,positive_robust_TMM_sem
OG0011946,T_brev,Female,LG5,Autosome,27.16197696,0.5231980900000011,1.5923307511755396,0.028344686634859617
OG0011946,T_brev,Male,LG5,Autosome,24.129585645,3.4432225050000005,1.4280484588262978,0.1865394098023589
OG0011946,T_cast,Female,LG5,Autosome,37.363404165000006,9.655329675000003,1.6358788759753098,0.4201543438021489
OG0011946,T_cast,Male,LG5,Autosome,24.785628825,0.9222084650000006,1.088553500006876,0.04013015665991354
OG0011946,T_conf,Female,LG5,Autosome,37.485236060000005,0.9410802999999976,2.0606388082635574,0.04981749494215526
OG0011946,T_conf,Male,LG5,Autosome,42.320173515,0.04461424499999822,2.3165834627315123,0.0023617218686178276
OG0011946,T_frem,Female,LG5,Autosome,18.30662342,0.9615049999999998,0.9493744853927799,0.04746129862984749
OG0011946,T_frem,Male,LG5,Autosome,18.96226276,0.35379719000000076,0.9817378059259192,0.017463948797968643
OG0011947,G_corn,Female,LG3,Autosome,0.289500312,0.011654164999999994,0.08120751882846775,0.0007364576832077502
OG0011947,G_corn,Male,LG3,Autosome,0.2438871675,0.03306548450000001,0.07832510290915576,0.0020894959106045503
OG0011947,T_brev,Female,LG3,Autosome,0.5385909289999999,0.11397809300000003,0.14998692647313333,0.006174856887042356
OG0011947,T_brev,Male,LG3,Autosome,0.1948230135,0.03590541450000001,0.13136301704722858,0.0019452053475524991
OG0011947,T_cast,Female,LG3,Autosome,651.9950050499999,295.29538075000005,28.381743143929626,12.849860243308775
OG0011947,T_cast,Male,LG3,Autosome,869.53283805,194.41738994999994,37.847962170392485,8.460126546447384
OG0011947,T_conf,Female,LG3,Autosome,0.5883770085,0.4484085245,0.1074483215649022,0.023737176733269194
OG0011947,T_conf,Male,LG3,Autosome,0.378899684,0.378899684,0.0963593257015577,0.020057622172363194
OG0011947,T_frem,Female,LG3,Autosome,244.23407185000002,29.63477865000001,12.101485081401822,1.4628161885139197
OG0011947,T_frem,Male,LG3,Autosome,269.34656715,88.85142354999999,13.341074723446262,4.385836731783614
OG0011948,G_corn,Female,LG3,Autosome,7.94956274,0.6133130830000004,0.5652672373026195,0.03875688495805221
OG0011948,G_corn,Male,LG3,Autosome,10.838536925,0.5846521550000001,0.7478291999255946,0.0369457246875855
OG0011948,T_brev,Female,LG3,Autosome,7.029120206,0.6874210889999999,0.5016166857693627,0.03724160260963287
OG0011948,T_brev,Male,LG3,Autosome,7.3080056825,1.0670596975000004,0.5167255357240825,0.05780883631728395
OG0011948,T_cast,Female,LG3,Autosome,15.00853997,1.432025059999999,0.6631007717790509,0.0623149669296541
OG0011948,T_cast,Male,LG3,Autosome,16.26653371,1.4329576700000004,0.7178427176398392,0.06235554971198912
OG0011948,T_conf,Female,LG3,Autosome,4.6288963185,0.1931143784999998,0.32133926189125434,0.010222798813428746
OG0011948,T_conf,Male,LG3,Autosome,4.77955956,0.630557177,0.32931484619728535,0.03337948841978433
OG0011948,T_frem,Female,LG3,Autosome,11.622215395,1.5400246949999996,0.619422290200583,0.07601788024683656
OG0011948,T_frem,Male,LG3,Autosome,17.22959834,1.1386703699999998,0.8962109459897449,0.05620644143455192
OG0011950,G_corn,Female,LG7,Autosome,11.701473015000001,0.363263125,0.8023604266241801,0.0229555630482573
