OrthoID,species,gender,chrom_num,chrom_name,TMM,ancestral_node,ACE,TMM_log2(Current:Ancestral),TMM(Current:Ancestral)
OG0009845,T_brev,Male,LG5,Autosome,1.2268988545,B_Tbrev_anc,0.72443488714939,0.7600883881615306,1.6935943813084113
OG0009845,T_conf,Male,LG5,Autosome,0.391307513,C_Tconf_anc,0.633961372190314,-0.6960921285324032,0.6172418859654595
OG0009845,T_cast,Male,LG5,Autosome,0.622507919,D_Tfree-Tcast_anc,0.602272621931212,0.04767551152270799,1.0335982349719015
OG0009845,T_frem,Male,LG5,Autosome,0.5736010355,D_Tfree-Tcast_anc,0.602272621931212,-0.07036904999194155,0.9523943387310627
OG0009846,G_corn,Male,LG3,Autosome,16.19849368,A_MRCA,9.49933979162639,0.7699605070812008,1.7052231034286058
OG0009846,T_brev,Male,LG3,Autosome,3.0875348315,B_Tbrev_anc,7.55013452141098,-1.2900469369828886,0.40893772458546834
OG0009846,T_conf,Male,LG3,Autosome,13.042267265,C_Tconf_anc,7.48048335078465,0.8019912913208626,1.7435059545493083
OG0009846,T_cast,Male,LG3,Autosome,3.501230294,D_Tfree-Tcast_anc,2.91613766905158,0.2638031283805022,1.2006395758190356
OG0009846,T_frem,Male,LG3,Autosome,1.115909054,D_Tfree-Tcast_anc,2.91613766905158,-1.385839376938729,0.3826667944531333
OG0009847,G_corn,Male,LGX,X,47.855710355,A_MRCA,46.9878206346509,0.026404228796923442,1.0184705250983501
OG0009847,T_brev,Male,LGX,X,32.45712962,B_Tbrev_anc,46.7352969212002,-0.5259771404636787,0.6944885719828754
OG0009847,T_conf,Male,LGX,X,40.4528314,C_Tconf_anc,50.0470548942955,-0.3070444894611688,0.8082959423974202
OG0009847,T_cast,Male,LGX,X,73.645730715,D_Tfree-Tcast_anc,65.7988294702025,0.16253997449905702,1.119255939778549
OG0009847,T_frem,Male,LGX,X,62.145420465,D_Tfree-Tcast_anc,65.7988294702025,-0.08241383723946878,0.944476079063732
OG0009848,G_corn,Male,LG10,Autosome,1.506731336,A_MRCA,1.41797090220539,0.08759426639642655,1.0625967949388524
OG0009848,T_brev,Male,LG10,Autosome,0.746041326,B_Tbrev_anc,1.39214490862143,-0.899981935353432,0.5358934413938033
OG0009848,T_conf,Male,LG10,Autosome,2.067578106,C_Tconf_anc,1.53350062443994,0.431113076420825,1.3482734033806565
OG0009848,T_cast,Male,LG10,Autosome,1.4843832985,D_Tfree-Tcast_anc,1.46063508652785,0.023267882109753807,1.0162588261717054
OG0009848,T_frem,Male,LG10,Autosome,1.4174883575,D_Tfree-Tcast_anc,1.46063508652785,-0.043258906002190615,0.9704602953702719
OG0009849,G_corn,Male,LG5,Autosome,0.6097021655,A_MRCA,2.12263755233576,-1.7996814719463685,0.2872380001140944
OG0009849,T_brev,Male,LG5,Autosome,3.080402892,B_Tbrev_anc,2.56284562616933,0.2653724761582264,1.2019463289344743
OG0009849,T_conf,Male,LG5,Autosome,5.1793427545,C_Tconf_anc,2.69741457660198,0.9411917628984731,1.9201137264649117
OG0009849,T_cast,Male,LG5,Autosome,1.2915250845,D_Tfree-Tcast_anc,1.06948150305718,0.27216413335246253,1.2076179726419711
OG0009849,T_frem,Male,LG5,Autosome,0.414043914,D_Tfree-Tcast_anc,1.06948150305718,-1.3690558360178426,0.38714453014514927
OG0009850,G_corn,Male,LG7,Autosome,22.558863045,A_MRCA,23.2547430633447,-0.043830641436353235,0.9700757812524885
OG0009850,T_brev,Male,LG7,Autosome,18.90273533,B_Tbrev_anc,23.4572183343709,-0.3114369265697803,0.8058387427081495
OG0009850,T_conf,Male,LG7,Autosome,30.05030907,C_Tconf_anc,24.6807875094507,0.283991400818704,1.2175587613844663
OG0009850,T_cast,Male,LG7,Autosome,23.839640825,D_Tfree-Tcast_anc,23.4604634444891,0.023130986853330565,1.016162399409035
OG0009850,T_frem,Male,LG7,Autosome,22.756407145,D_Tfree-Tcast_anc,23.4604634444891,-0.04395871477035243,0.9699896678872094
OG0009852,G_corn,Male,LG8,Autosome,6.2904089605,A_MRCA,6.79131266834322,-0.11053664016868939,0.9262434624490027
OG0009852,T_brev,Male,LG8,Autosome,3.3863412405,B_Tbrev_anc,6.93705706583988,-1.0345963921080117,0.48815242665010583
OG0009852,T_conf,Male,LG8,Autosome,8.91793543,C_Tconf_anc,7.88381116435106,0.17781653301946482,1.131170603162723
OG0009852,T_cast,Male,LG8,Autosome,12.763821185,D_Tfree-Tcast_anc,9.40407737512263,0.440701988009579,1.357264585972588
OG0009852,T_frem,Male,LG8,Autosome,6.449064126,D_Tfree-Tcast_anc,9.40407737512263,-0.5441965942905551,0.6857731884533652
OG0009855,G_corn,Male,LG5,Autosome,28.247925355,A_MRCA,45.5397619495819,-0.6889818361803055,0.620291458402306
OG0009855,T_brev,Male,LG5,Autosome,56.447943935,B_Tbrev_anc,50.5710449419548,0.1586094441354963,1.1162107486564825
OG0009855,T_conf,Male,LG5,Autosome,64.12916582,C_Tconf_anc,52.118393731855,0.2991880196904584,1.2304516933108005
OG0009855,T_cast,Male,LG5,Autosome,44.852940555,D_Tfree-Tcast_anc,46.4523589570264,-0.050549290611608934,0.9655686290656189
