OrthoID,species,gender,chrom_num,chrom_name,Robust_TMM,ancestral_node,Robust_ACE,Robust_log2(Current:Ancestral),Robust(Current:Ancestral)
OG0011216,T_brev,Male,LG3,Autosome,0.145813684533216,B_Tbrev_anc,0.204736069365346,-0.48963916932334783,0.7122032037892425
OG0011216,T_conf,Male,LG3,Autosome,0.210162778536238,C_Tconf_anc,0.184532571655516,0.18763169201536764,1.1388925903475093
OG0011216,T_cast,Male,LG3,Autosome,0.0815059447806206,D_Tfree-Tcast_anc,0.114420843744873,-0.4893726942120194,0.712334764480119
OG0011216,T_frem,Male,LG3,Autosome,0.128670354534539,D_Tfree-Tcast_anc,0.114420843744873,0.1693298089453783,1.124535970224433
OG0011218,G_corn,Male,LG2,"LG2,Neo-X",1.44316439220679,A_MRCA,1.59044869851293,-0.14019818914806212,0.9073944941173828
OG0011218,T_brev,Male,LG2,"LG2,Neo-X",1.94453915040034,B_Tbrev_anc,1.63330296800063,0.25163585449600073,1.1905563073706422
OG0011218,T_conf,Male,LG2,"LG2,Neo-X",2.29587070582434,C_Tconf_anc,1.58317474855565,0.5362208906655435,1.4501688508605204
OG0011218,T_cast,Male,LG2,"LG2,Neo-X",0.98920719262145,D_Tfree-Tcast_anc,0.896586719413177,0.14182959994771657,1.1033034186240165
OG0011218,T_frem,Male,LG2,"LG2,Neo-X",0.621180391942384,D_Tfree-Tcast_anc,0.896586719413177,-0.5294308391767423,0.692828009262675
OG0011219,G_corn,Male,LG7,Autosome,0.493380640366793,A_MRCA,0.66592939185772,-0.432668109993753,0.7408903202041078
OG0011219,T_brev,Male,LG7,Autosome,1.04578093438196,B_Tbrev_anc,0.716134677686264,0.5462778396186151,1.460313216168695
OG0011219,T_conf,Male,LG7,Autosome,0.483141731135955,C_Tconf_anc,0.665886075202687,-0.46282890104564695,0.7255621481330616
OG0011219,T_cast,Male,LG7,Autosome,0.968321248745238,D_Tfree-Tcast_anc,0.686174875661812,0.4969094506764149,1.4111872688595561
OG0011219,T_frem,Male,LG7,Autosome,0.409429857636259,D_Tfree-Tcast_anc,0.686174875661812,-0.744959987882562,0.5966844199029673
OG0011221,G_corn,Male,LG7,Autosome,0.0702228522511345,A_MRCA,1.37652942798992,-4.292951046993107,0.05101442135797821
